druid	sourceId	lo:purl	ti1:title	na1:namePart	na1:usage	ty1:typeOfResource	ge1:genre	ge1:authority	ge1:authorityURI	ge2:genre	ge2:authority	ge2:authorityURI	dt:dateIssued	dt:dateIssuedKeyDate	dt:dateIssuedEncoding	dt:dateIssuedQualifier	dt:dateIssuedPoint	dt:dateIssued2	dt:dateIssued2Qualifier	dt:dateIssued2Point	or:eventType	pl:placeText	ph1:form	ph1:formAuthority	ph1:formAuthorityURI	ph1:formValueURI	ph1:extent	ph1:digitalOrigin	ph1:internetMediaType	no1:note	no2:note	no3:note	no4:note	no4:type	no4:displayLabel	no5:note	su1:authority	su1:authorityURI	su1:valueURI	su1:p1:type	su1:p1:value	su1:p1:authority	su1:p1:authorityURI	su1:p1:valueURI	su1:p2:type	su1:p2:value	su1:p2:authority	su1:p2:authorityURI	su1:p2:valueURI	su1:p3:type	su1:p3:value	su1:p3:authority	su1:p3:authorityURI	su1:p3:valueURI	su1:p4:type	su1:p4:value	su1:p4:authority	su1:p4:authorityURI	su1:p4:valueURI	su1:p5:type	su1:p5:value	su1:p5:authority	su1:p5:authorityURI	su1:p5:valueURI	su2:authority	su2:authorityURI	su2:valueURI	su2:p1:type	su2:p1:value	su2:p1:authority	su2:p1:authorityURI	su2:p1:valueURI	su2:p2:type	su2:p2:value	su2:p2:authority	su2:p2:authorityURI	su2:p2:valueURI	su2:p3:type	su2:p3:value	su2:p3:authority	su2:p3:authorityURI	su2:p3:valueURI	su2:p4:type	su2:p4:value	su2:p4:authority	su2:p4:authorityURI	su2:p4:valueURI	su2:p5:type	su2:p5:value	su2:p5:authority	su2:p5:authorityURI	su2:p5:valueURI	su3:authority	su3:authorityURI	su3:valueURI	su3:p1:type	su3:p1:value	su3:p1:authority	su3:p1:authorityURI	su3:p1:valueURI	su3:p2:type	su3:p2:value	su3:p2:authority	su3:p2:authorityURI	su3:p2:valueURI	su3:p3:type	su3:p3:value	su3:p3:authority	su3:p3:authorityURI	su3:p3:valueURI	su3:p4:type	su3:p4:value	su3:p4:authority	su3:p4:authorityURI	su3:p4:valueURI	su3:p5:type	su3:p5:value	su3:p5:authority	su3:p5:authorityURI	su3:p5:valueURI	su4:authority	su4:authorityURI	su4:valueURI	su4:p1:type	su4:p1:value	su4:p1:authority	su4:p1:authorityURI	su4:p1:valueURI	su4:p2:type	su4:p2:value	su4:p2:authority	su4:p2:authorityURI	su4:p2:valueURI	su4:p3:type	su4:p3:value	su4:p3:authority	su4:p3:authorityURI	su4:p3:valueURI	su4:p4:type	su4:p4:value	su4:p4:authority	su4:p4:authorityURI	su4:p4:valueURI	su4:p5:type	su4:p5:value	su4:p5:authority	su4:p5:authorityURI	su4:p5:valueURI	su5:authority	su5:authorityURI	su5:valueURI	su5:p1:type	su5:p1:value	su5:p1:authority	su5:p1:authorityURI	su5:p1:valueURI	su5:p2:type	su5:p2:value	su5:p2:authority	su5:p2:authorityURI	su5:p2:valueURI	su5:p3:type	su5:p3:value	su5:p3:authority	su5:p3:authorityURI	su5:p3:valueURI	su5:p4:type	su5:p4:value	su5:p4:authority	su5:p4:authorityURI	su5:p4:valueURI	su5:p5:type	su5:p5:value	su5:p5:authority	su5:p5:authorityURI	su5:p5:valueURI	sc1:scale	id1:identifier	ri1:type	ri1:displayLabel	ri1:title	ri1:url	rc:languageOfCataloging	rc:languageOfCatalogingTerm	rc:langAuthority	rc:langAuthorityURI	rc:langValueURI	rc:contentSource	rc:contentSourceAuthority	rc:contentSourceAuthorityURI	rc:contentSourceValueURI	rc:recordOrigin	
			Partie Meridion. Du Duche De Brabant ou se trouvent le Quartier de Bruxelles et de Louvain…Lyege…Namur..Haynaut et du Luxemourg	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1750	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 23 x 19 in	reformatted digital	image/jpeg	Large Decorative cartouche and vignette. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed. Shows Bruxelles, Louvain, Maestricht, Liege, Namur, Charelmont, Tirlemont, Arshcolot and Malines.	Map shows Europe, Belgium.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1583.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			L'Alsace divisee en Haute et Basse et Le Sundgau	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1750	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 23 x 19 in	reformatted digital	image/jpeg	Title Cartouche. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed. Shows Strasbourg, Haugenau, Beinheim, Colmar, Bale, Brisbach, New Brisach, Befort,	Map shows Europe, France, Germany.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1584.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Le Royaume De Boheme, Le Duche De Silesie, et Les Marquisats De Moravie et Lusace…1751	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1751	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 23 x 19 in	reformatted digital	image/jpeg	Large Decorative cartouche. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed. Shows Prague, Breslau, Glogau, Oppeln, Dresden, etc.	Map shows Europe, Germany, Poland, Czechoslovakia.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1585.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Partie Septentrionale Duche De Brabant..	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1751	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 23 x 19 in	reformatted digital	image/jpeg	Large Decorative cartouche. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed. Shows Venlo, Boseleduc, Aerschot, Anvers, Breda, Bergen Op Zoom, and Malines	Map shows Europe, Belgium.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1586.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Comtes De Hainaut, et de Cambresis avec les consins Du… Flandre… Brabant… Namur… et une partie… De Liege… 1754	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1754	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 23 x 19 in	reformatted digital	image/jpeg	Large Decorative cartouche. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed. Shows Bruxelles, Charlemont, Philippeville, Avesnes, Mons, Cambray, Douay, Lilles, Oudenarde and Tournay.	Map shows Europe, France, Belgium.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1587.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Carte Du Duche De Luxembourg dans laquelle on trouve la partie Meridionale & Limitrophe De La Seigneurie De Lyege . . .	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1751	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 23 x 19 in	reformatted digital	image/jpeg	Large Decorative cartouche. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed. De Vaugondy produced the most comprehensive french Atlas of the second half of the 18th Century.	Map shows Europe, Belgium.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1590.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Gouvernement General Du Dauphine divise par Bailliages	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1751	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 23 x 19 in	reformatted digital	image/jpeg	Large Decorative cartouche. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed. Shows Grenoble, Lyon, the French and Italian Alps. Small hole Grenoble, else VG.	Map shows Europe, France.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1591.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Carte Du Royaume De France oui sont traees exacteent Les Routes des Postes…1758	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1758	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 20 x 20 in	reformatted digital	image/jpeg	Large Decorative cartouche and vignette. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed. Traces postal routes of mid-18th Century France.	Map shows Europe, France.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1593.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Gouvernement Generaux Poitou, Du Pays D'Aunis, Et De Saintonge-Angoumois…1753	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1753	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 23 x 19 in	reformatted digital	image/jpeg	Large Decorative cartouche, w/ coats orf arms and vignette. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed. Shows Cognac, Rochefort, Angoulesme, Montignac, Champagne-Mouton,Poitiers, Rochecbeaucour, Richelieu, La Rochelle, Marmens, etc.	Map shows Europe, France.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1594.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Partie Meridionale Du Gouvernemt. Generale De Champagne qui comprend la Champagne propre, le Vallage, le Bassigny, le Senonois…la Brie et du Perthois	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1751	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 23 x 19 in	reformatted digital	image/jpeg	Large Decorative cartouche. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed. Shows the Seine River, Champagne, Chablis, Chatillon, d'Avalon, Beafort, Troyes, Port sur Seine, Vitri, etc.	Map shows Europe, France.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1596.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Gouvernement General Du Dauphine divise par Bailliages	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1751	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 23 x 19 in	reformatted digital	image/jpeg	Large Decorative cartouche. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed. Shows Grenoble, the French Alps, Embrun, Barcelonete, St. Jean Morienned, Mont Melian, Chambery, Romans, Viviers, Lyon, Bel leySt Marcellin, etc. Minor fold split.	Map shows Europe, France.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1598.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Partie Septentrionale Du Gouvernement General De Bourgogne ou se trouvent L'Auxerris, … Semur… Auxois… Chatillon-Sur-Seyne… La Montagne… Bar-Sur-Seyne… Autun… Dijon… 1752	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1752	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : hand colored ; 23 x 19 in	reformatted digital	image/jpeg	Large Decorative cartouche. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed. Unusual full color example. Shows Dijon, Auxerre, Dole, Chalon sur Saone, Auxonne, Verdun, Montreal, Avalon, Semur, Chataeuneuf, etc.	Map shows Europe, France.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1602.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Gouvernemens Generaux Du Maine et Perche, De L'Anjou, De LaTouraine Et Du Saumurois… 1753	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1753	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 19 x 19 in	reformatted digital	image/jpeg	Large Decorative cartouche. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed. Shows Loire River, Tours, Saumur, Ingrande, La Haye, Angers, Le Mans, Sable, etc.	Map shows Europe, France.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1603.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Partie Septentrionale Du Gouvernement General De La Guienne ou se trouvent le Bourdelois, Le Perigord, L'Agenois, Le Bazadois et une partie Du Condomois et de la Lomagne…1752.	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1752	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 23 x 19 in	reformatted digital	image/jpeg	Large Decorative cartouche. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed. Shows Bordeaux, Bergerac, Arcachon, La Rochefaucat, Sablat, Perigueux, Cahors, Agen, Medoc, Bazas, Saintes, etc.	Map shows Europe, France.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1607.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Gouvernment General De Bretagne…1751	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1751	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 23 x 19 in	reformatted digital	image/jpeg	Large Decorative cartouche and vignette. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed. Shows Nantes, Loire River, Rennes, Dol, Quimper, Brest, Saint Nazaire, St Pul de Leon, St. Brieuce, Sain Malo, Morlaix, etc.	Map shows Europe, France.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1608.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Gouvernement General De Picardie et Arois… Gouvernemens Generaux Du Boulenois et..La Flandre Francoise..1753.	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1751	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 23 x 19 in	reformatted digital	image/jpeg	Large Decorative cartouche and vignette Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed. Shows Calais, Dunkerque, Boulonge sur Mer, Lille, Ypres, Roubaix, Lens, Valenciennes, Cambray, etc.	Map shows Europe, France, Belgium.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1609.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Partie Septentrionale Du Gouvernement General De La Guienne ou se trouvent le Bourdelois, Le Perigord, L'Agenois, Le Bazadois et une partie Du Condomois et de la Lomagne…1752.	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1752	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 23 x 19 in	reformatted digital	image/jpeg	Large Decorative cartouche. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed. Shows Bordeaux, Bergerac, Arcachon, La Rochefaucat, Sablat, Perigueux, Cahors, Agen, Medoc, Bazas, Saintes, etc.	Map shows Europe, France.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1611.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Gouvernement General Du Languedoc divise par Dioceses, avec les pays voisins de la Catalogne…	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1750	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 20 x 18 in	reformatted digital	image/jpeg	Large Decorative cartouche and vignette. Minor fold split. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed. Shows Gulf of Lyon, Avignon, Rhone River, Arles, Monteleimar, Valence,Ales, Nimes, Montpellier, Herault Carcassonne, Perpignan, etc.	Map shows Europe, France.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1613.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
