druid	sourceId	lo:purl	ti1:title	na1:namePart	na1:usage	ty1:typeOfResource	ge1:genre	ge1:authority	ge1:authorityURI	ge2:genre	ge2:authority	ge2:authorityURI	dt:dateIssued	dt:dateIssuedKeyDate	dt:dateIssuedEncoding	dt:dateIssuedQualifier	dt:dateIssuedPoint	dt:dateIssued2	dt:dateIssued2Qualifier	dt:dateIssued2Point	or:eventType	pl:placeText	ph1:form	ph1:formAuthority	ph1:formAuthorityURI	ph1:formValueURI	ph1:extent	ph1:digitalOrigin	ph1:internetMediaType	no1:note	no2:note	no3:note	no4:note	no4:type	no4:displayLabel	no5:note	su1:authority	su1:authorityURI	su1:valueURI	su1:p1:type	su1:p1:value	su1:p1:authority	su1:p1:authorityURI	su1:p1:valueURI	su1:p2:type	su1:p2:value	su1:p2:authority	su1:p2:authorityURI	su1:p2:valueURI	su1:p3:type	su1:p3:value	su1:p3:authority	su1:p3:authorityURI	su1:p3:valueURI	su1:p4:type	su1:p4:value	su1:p4:authority	su1:p4:authorityURI	su1:p4:valueURI	su1:p5:type	su1:p5:value	su1:p5:authority	su1:p5:authorityURI	su1:p5:valueURI	su2:authority	su2:authorityURI	su2:valueURI	su2:p1:type	su2:p1:value	su2:p1:authority	su2:p1:authorityURI	su2:p1:valueURI	su2:p2:type	su2:p2:value	su2:p2:authority	su2:p2:authorityURI	su2:p2:valueURI	su2:p3:type	su2:p3:value	su2:p3:authority	su2:p3:authorityURI	su2:p3:valueURI	su2:p4:type	su2:p4:value	su2:p4:authority	su2:p4:authorityURI	su2:p4:valueURI	su2:p5:type	su2:p5:value	su2:p5:authority	su2:p5:authorityURI	su2:p5:valueURI	su3:authority	su3:authorityURI	su3:valueURI	su3:p1:type	su3:p1:value	su3:p1:authority	su3:p1:authorityURI	su3:p1:valueURI	su3:p2:type	su3:p2:value	su3:p2:authority	su3:p2:authorityURI	su3:p2:valueURI	su3:p3:type	su3:p3:value	su3:p3:authority	su3:p3:authorityURI	su3:p3:valueURI	su3:p4:type	su3:p4:value	su3:p4:authority	su3:p4:authorityURI	su3:p4:valueURI	su3:p5:type	su3:p5:value	su3:p5:authority	su3:p5:authorityURI	su3:p5:valueURI	su4:authority	su4:authorityURI	su4:valueURI	su4:p1:type	su4:p1:value	su4:p1:authority	su4:p1:authorityURI	su4:p1:valueURI	su4:p2:type	su4:p2:value	su4:p2:authority	su4:p2:authorityURI	su4:p2:valueURI	su4:p3:type	su4:p3:value	su4:p3:authority	su4:p3:authorityURI	su4:p3:valueURI	su4:p4:type	su4:p4:value	su4:p4:authority	su4:p4:authorityURI	su4:p4:valueURI	su4:p5:type	su4:p5:value	su4:p5:authority	su4:p5:authorityURI	su4:p5:valueURI	su5:authority	su5:authorityURI	su5:valueURI	su5:p1:type	su5:p1:value	su5:p1:authority	su5:p1:authorityURI	su5:p1:valueURI	su5:p2:type	su5:p2:value	su5:p2:authority	su5:p2:authorityURI	su5:p2:valueURI	su5:p3:type	su5:p3:value	su5:p3:authority	su5:p3:authorityURI	su5:p3:valueURI	su5:p4:type	su5:p4:value	su5:p4:authority	su5:p4:authorityURI	su5:p4:valueURI	su5:p5:type	su5:p5:value	su5:p5:authority	su5:p5:authorityURI	su5:p5:valueURI	sc1:scale	id1:identifier	ri1:type	ri1:displayLabel	ri1:title	ri1:url	rc:languageOfCataloging	rc:languageOfCatalogingTerm	rc:langAuthority	rc:langAuthorityURI	rc:langValueURI	rc:contentSource	rc:contentSourceAuthority	rc:contentSourceAuthorityURI	rc:contentSourceValueURI	rc:recordOrigin	
			Territorio Padovano	Blaeu	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1664	yes	w3cdtf						publication	Amsterdam	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : hand colored ; 20 x 17 in	reformatted digital	image/jpeg	Nice example of Blaeu's map of the Territory of Padova, including Venice and centered on Padova.	Map shows Italy.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/17715.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Totius Europae Littora Novissime adita. Pascaert vertoonende alle de See-custen van Europa	Renard	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1715 ca	yes	w3cdtf						publication	Amsterdam	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : hand colored ; 34.5 x 19.5 in	reformatted digital	image/jpeg	A beautiful Dutch Portolan style sea chart that shows an area from Morocco to the Scandinavian island of Spitsbergen and Iceland, based upon an earlier map of the same title by De Wit. The map extends west to east from Iceland to Dalmatia and north to south from Spitzbergen to Morocco, continuation Chart of the Mediterranean inset to Africa, several decorative crests, numerous rhumb lines, vignette depictions of Elephants in North Africa and rutting Goats in Norway. The inset map on the left shows the continuation of the Mediterranean. Richly embellished with three scale and one title cartouche, two pairs of animals, goats in Scandinavia and elephants in Africa. Winged putti holding navigational instruments surround the title cartouche. This fine chart appeared in Renard's Atlas de la Navigation et du Commerce. On of the most decorative and fascinating sea charts of the period.	Map shows Italy, Mediterranean, France, Europe, British Isles, Scandinavia, Baltic, Russia, Greece, Balkans, Turkey, Spain, Portugal, Iceland, Aegean, Africa, North Africa, World, Atlantic Ocean, Holy Land, Middle East, Asia Minor, Armenia.	Stanford copy: Rapaired tear w/in central left image.				Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/18101.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Carta Militare Di Genova e suoi contorni	Caniani	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1800 ca	yes	w3cdtf						publication	Milan	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : hand colored ; 21 x 15.5 in	reformatted digital	image/jpeg	Rare military map of the region around Genoa. This unusual separately issued military map includes tremendous topographical detail. Title cartouche with key, identifying over 30 different places. A fine example in full color.	Map shows Italy.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/18502.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Valletta Citta Nova Di Malta	Raignauld	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1629	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : uncolored ; 10.5 x 8 in	reformatted digital	image/jpeg	Rare plan of Valletta, which appeared in J. Badouin's rare Histoire des Chevaliers de l'Ordre de S. Jean de Jerusalem, published in Paris in 1629. Includes detailed plans of the fortifications, coats of arms, an explanation of the scale of the map, decorative embellishments and a key identifying important places. Inset map of Malta and Goza near bottom. The Knights settled on Malta in 1530, having lost their fortress on Rhodes to the Turks. Very nice example.	Map shows Italy, Mediterranean, African .	Stanford copy: Nice wide margined example.				Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/18504.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Les Isles De Sardaigne Et De Corse, Divisees par Provinces . . . 1766	Desnos	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1770	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : hand colored ; 22 x 16 in	reformatted digital	image/jpeg	Detailed map of Sardinia and Corsica, showing the various towns, mountains, rivers, provinces, bays, and smaller islands. The present example includes the revised decorative roccoco borders, which include a more refined engraving style and reduced size for the text panels. Decorative cartouche and ornate architectural style border, with embellishments throughout.	Map shows Italy, France.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/18528.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Imperii Romanigeo Graphica Descriptio Ad Herodiani Historiam [Shows Cyprus]	Anonymous	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1694	yes	w3cdtf						publication	Padova	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : hand colored ; 21 x 15 in	reformatted digital	image/jpeg	Rare map of Europe, showing the Roman empire at the time of Herod. Produced under the auspices of the Padua Typographical Seminary. The only example of the map we could locate was in the Yale Spertus Library collection of Judaica.	Map shows Italy, France, Europe, Greece, Spain.	Stanford copy: Original color. Minor soiling and foxing.				Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/18679.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Tabula Geographica Locorum Homeri et Virgilii . . . 1694 [shows Sicily]	Lhulier	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1694	yes	w3cdtf						publication	Padova	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : hand colored ; 20 x 15 in	reformatted digital	image/jpeg	Rare map of the Mediterranean, engaved by Lhulier. The map extends from Italy to the west coast of Turkey and shows the routes through the region, as noted by Homer and Virgil. The map is based upon a similar map in a Sanson inspired historical atlas, and was produced under the auspices of the Padua Typographical Seminary.	Map shows Italy, Greece, Balkans, Turkey, Aegean, Mediterranean.	Stanford copy: Original Color. A bit of foxing				Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/18744.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Latium Campania et Samnium Una cum Adiacentibus Regionibus Addita Rusticarum Tribuu Divisione ad Titi Liuij Tomum Primum . . .	Canali	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1699	yes	w3cdtf						publication	Padova	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : hand colored ; 26 x 19 in	reformatted digital	image/jpeg	Rare regional map of Italy, centered on the region around Rome. The map was included in the Seminaria del Tipographia's rare classical atlas, based upon the work of Sanson and DuVal, but the present map is an original production. While the map does occasionally appear on the market, it is very unusual in original color.	Map shows Italy.	Stanford copy: Original color. Some soiling. Minor tear near lower centerfold. Very minor marginal worm holes. Minor printer's crease at top left.				Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/18709.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Stato Della Chiesa. Dominium Ecclesiasticum In Italia	Hondius	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1630 ca	yes	w3cdtf						publication	Amsterdam	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : hand colored ; 20.5 x 16 in	reformatted digital	image/jpeg	Fine full color example of Hondius' scarce map of the Ecclesiastical State, the region directly ruled and controlled by the Vatican at the beginning of the 17th Century. Includes a title cartouche, dedication held aloft by cherubs, scale of miles and sailing ships. Gorgeous example.	Map shows Italy.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/18921.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Les Etats De Savoye Subdivise en Chablais, Genevois, Fausigny, Tarantaise Moirienne, et la Vraye Savoye . . . 1705	De Fer	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1705	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : uncolored ; 13.5 x 9 in	reformatted digital	image/jpeg	Detailed regional map of the Savoye and Piemonte regions, from De Fer's Atlas Curieux.	Map shows Italy, France.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/15967.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			L'Italie . . .	De Fer	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1705	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : hand colored ; 13.5 x 9 in	reformatted digital	image/jpeg	Striking map of Italy, from De Fer's Atlas Curieux.	Map shows Italy.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/15968.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Les Evesches De Trente et de Brixen Le Comte De Tirol et les Etats de la Republique De Venise dansle Fond du Golfe . . . 1705	De Fer	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1705	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : uncolored ; 13 x 9.5 in	reformatted digital	image/jpeg	Detailed regional map from Lago De Garde to the Gulf of Venice and North to Saltzbourg and the Tirol.	Map shows Italy, Balkans, Austria.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/15758.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Tabula Generalis Sabaudiae	Blaeu	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1682	yes	w3cdtf						publication	Amsterdam	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : hand colored ; 23.5 x 20 in	reformatted digital	image/jpeg	Gorgeous map of Savoy, from Blaeu's townbook of Savoy and Piedmont: Theatrum Statuum Regiae Celsitudinis Sabaudiae Ducis, Pedemontii Principis .... The map is after Borgonio and was engraved by Joannes de Broen and published by Blaeu's heirs.	Map shows Italy, France, Switzerland.	Stanford copy: Minor repaired marginal tears, just touching printed image.				Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/19323.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			La Sicile . . . 1740	Godin	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1740	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : hand colored ; 13 x 8.5 in	reformatted digital	image/jpeg	Decorative and highly detailed map of the Island of Sicily, showing old Roman names and extends to the Horn of Africa, the Aeolian Islands, Gozo and Malta. The map shows the network of Roman roads, and simple topography. A Roman boat rides the sea, and the title is surrounded with a decorative cartouche topped by a dragon. Engraved by H. J. Godin for l'Histoire Romaine de Mr. Rollin.	Map shows Italy.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/19309.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Estats De L'Empre Du Grand Seigneur Des Turcs En Europe, En Asie, et En Afrique divise en toutes se Beglerbeglic, our Gouvernements; ou sont aussi remarquest les Estates qui luy sont Tributaries . . .	Jaillot	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1675	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : hand colored ; 35 x 22 in	reformatted digital	image/jpeg	Highly detailed chart of the Turkish Empire and Mediterranean, from Hubert Jaillot. Most editions of the map are dated after 1690, making this example quite rare.	Map shows Italy, Mediterranean, Europe, Russia, Greece, Balkans, Turkey, Ukraine, North Africa, Holy Land, Middle East, Asia Minor.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/19417.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
